employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status,rejection_reason,rejected_at
1480,penny,wheeler,penny.wheeler@company.com,2021-04-14,Medical technical officer,ANALYTICS,95000,2026,ANALYTICS,PORT JOHNBURY,AS,12265,1982-08-09,Active,DUPLICATE_EMPLOYEE_ID,2026-02-18 16:09:27.882563
1480,jennifer,bird,JENNIFER.BIRD@TECH.COM,2028-01-21,"Engineer, production",SALES,105000,,N/A,PORT DERRICK,PA,55208,2003-08-05,Active,"DUPLICATE_EMPLOYEE_ID, INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1481,THOMAS,Howell,thomas.howell@corp,2026-11-15,Lexicographer,SALES,85000,,SALES,MEGANBURY,NH,14771,1971-11-17,Active,"INVALID_EMAIL, INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1484,CONNOR,Powers,connor.powers@company.,2024-07-15,Aeronautical engineer,N/A,75000,,N/A,N/A,LA,78340,1971-12-19,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
1487,Traci,Crawford,traci.crawford@analytics.com,2023-12-11,Health and safety adviser,N/A,,2072,N/A,REBECCAHAVEN,HI,90621,1998-06-08,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1489,jennifer,RAMOS,JENNIFER.RAMOS@COMPANY.COM,2027-02-21,"Scientist, water quality",ANALYTICS,225000,9048,ANALYTICS,DAVIDTON,DC,34977,1999-07-29,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1490,michael,rojas,MICHAEL.ROJAS@ANALYTICS.COM,2027-02-17,Trade mark attorney,ANALYTICS,85000,2047,ANALYTICS,MASONCHESTER,MP,35190,1966-06-12,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1492,ANTHONY,Olson,ANTHONY.OLSON@COMPANY.COM,2021-01-22,Training and development officer,MARKETING,95000,,MARKETING,PORT MICHAEL,VT,15203,1965-07-23,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1493,MAX,jones,max.jones@company.,2021-12-11,Systems analyst,N/A,65000,,N/A,VANESSAFURT,TX,42915,1985-12-24,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
1494,LISA,martin,lisa.martin@tech.,2020-11-07,"Engineer, structural",HR,90000,2020,HR,MYERSMOUTH,MO,50631,1998-09-14,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1496,amber,rogers,amber.rogers@company.com,2027-08-23,"Designer, jewellery",ANALYTICS,85000,5009,ANALYTICS,SOUTH JOSEPH,MA,17256,1977-02-19,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1504,stephen,SHERMAN,STEPHEN.SHERMAN@TECH.COM,2023-12-02,Legal secretary,IT,,5096,IT,NORTH GAVINSTAD,MO,51279,1973-05-31,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1506,Melissa,HOGAN,MELISSA.HOGAN@ANALYTICS.COM,2023-05-03,Warden/ranger,ANALYTICS,,3105,ANALYTICS,OMARSIDE,ID,21472,1973-11-16,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1508,JASON,Wilson,JASON.WILSON@CORP.COM,2021-01-13,"Scientist, research (physical sciences)",ANALYTICS,62100,,ANALYTICS,GRANTMOUTH,RI,04623,1994-03-20,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1511,Calvin,Hill,CALVIN.HILL@CORP.COM,2023-11-25,Associate Professor,SALES,,9014,N/A,NEW ROBERTBURGH,NE,66151,1987-08-19,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1516,SAMUEL,LESTER,samuel.lester@tech.com,2023-09-24,Minerals surveyor,ANALYTICS,62100,,N/A,PORT GARY,NH,02152,1994-01-24,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1518,JOSHUA,porter,joshua.porter@company,2023-08-30,IT consultant,ANALYTICS,65000,2092,ANALYTICS,N/A,OH,51151,1970-10-27,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1521,edward,manning,edward.manning@corp,2020-08-08,Speech and language therapist,ANALYTICS,45000,9061,ANALYTICS,ELIZABETHFURT,NM,34920,1984-12-27,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1526,christopher,garner,christopher.garner@enterprise.com,2020-02-23,Nature conservation officer,IT,225000,,IT,HUNTERSTAD,VI,04105,2005-02-01,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1528,amanda,obrien,amanda.obrien@enterprise.com,2023-04-19,Toxicologist,IT,105000,,IT,EAST DANIEL,FM,41487,1969-05-15,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1529,ASHLEY,MARTINEZ,ASHLEY.MARTINEZ@COMPANY.COM,2020-09-13,"Scientist, biomedical",IT,,5078,IT,MATTHEWBURGH,PW,90250,1984-09-04,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1530,SANDRA,May,sandra.may@tech.com,2027-10-11,"Embryologist, clinical",SALES,65000,,N/A,LAKE MARK,AK,40486,1978-03-21,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1532,SANDRA,mason,SANDRA.MASON@CORP.COM,2024-12-27,"Engineer, electronics",HR,,5067,N/A,NORTH ERICFORT,WY,68482,1985-07-26,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1536,jonathan,SMITH,jonathan.smith@enterprise.com,2023-08-17,Architectural technologist,MARKETING,,5069,MARKETING,CHARLOTTEPORT,AR,20054,1986-10-27,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1538,BRIAN,padilla,brian.padilla@corp,2023-05-18,Museum/gallery exhibitions officer,IT,90000,,IT,GREENESIDE,PW,81309,1968-10-24,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
1545,Regina,Hernandez,REGINA.HERNANDEZ@COMPANY.COM,2023-09-06,Seismic interpreter,IT,85000,,IT,AMBERPORT,SD,79850,2003-06-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1548,andrea,MAHONEY,andrea.mahoney@tech.com,2027-12-01,"Designer, multimedia",ANALYTICS,62100,,ANALYTICS,NORTH DAVIDCHESTER,VA,24558,1989-11-12,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1550,randy,Jenkins,randy.jenkins@tech.,2024-10-23,Museum/gallery conservator,SALES,225000,5004,SALES,LAKE SUSAN,CT,99086,1972-03-14,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1551,Michelle,wolfe,michelle.wolfe@analytics.com,2022-11-04,IT technical support officer,IT,45000,,IT,THORNTONSIDE,NH,96116,1982-09-13,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1556,cory,gross,cory.gross@tech.com,2019-05-23,Community arts worker,HR,65000,,HR,NORTH HANNAH,HI,17586,1995-10-03,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1560,Amanda,Webb,amanda.webb@tech.com,2019-05-14,Accommodation manager,HR,90000,,N/A,KIMBERLYTOWN,ME,00617,1974-01-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1564,evelyn,Todd,evelyn.todd@corp,2021-02-14,"Restaurant manager, fast food",ANALYTICS,105000,,N/A,WEST LYNNTOWN,AZ,09233,1977-05-08,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
1566,lindsay,miller,lindsay.miller@analytics,2019-11-22,Ceramics designer,ANALYTICS,74000,3064,ANALYTICS,WEST ANGELATON,NE,92948,1997-06-01,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1567,Meghan,ALVAREZ,meghan.alvarez@analytics.com,2021-06-13,"Surveyor, rural practice",MARKETING,,3125,MARKETING,SOUTH ERIC,MO,94238,1972-05-19,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1568,Sandra,Andrews,sandra.andrews@tech.com,2024-10-29,Retail buyer,IT,,9011,IT,SABRINABERG,CO,04065,1983-11-06,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1571,DOMINIQUE,WILLIAMS,dominique.williams@enterprise.com,2020-09-23,Learning disability nurse,MARKETING,45000,,MARKETING,JONESBURY,IA,67980,1976-01-22,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1573,BRIAN,Adams,brian.adams@enterprise.com,2020-06-29,Higher education careers adviser,IT,74000,,IT,PORT GREGORY,DE,96894,1966-11-23,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1576,Philip,Pham,philip.pham@analytics.com,2021-11-25,Phytotherapist,SALES,85000,,N/A,PORT MICHAEL,RI,82556,1979-07-25,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1578,Jasmine,MUNOZ,jasmine.munoz@enterprise.com,2023-05-06,"Programmer, applications",MARKETING,,,N/A,N/A,NH,68634,1970-10-10,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
1579,david,Welch,david.welch@corp.com,2025-09-14,"Research officer, trade union",SALES,,5099,SALES,CHRISTINAVILLE,FL,51734,1981-06-27,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1580,Juan,HILL,juan.hill@analytics.com,2021-11-25,"Nurse, children's",IT,62100,,IT,ERINCHESTER,WV,42963,1972-05-05,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1582,AMANDA,Coleman,amanda.coleman@company.com,2023-07-17,Pensions consultant,SALES,105000,,SALES,NEW COREYFURT,WY,32676,1998-07-31,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1583,BRANDON,mcdonald,brandon.mcdonald@corp,2023-08-22,Community development worker,ANALYTICS,62100,,ANALYTICS,SOUTH RUTH,CT,27184,1991-08-23,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
1588,joshua,RODRIGUEZ,joshua.rodriguez@enterprise.com,2023-06-04,"Psychologist, educational",IT,,2037,IT,LAKE NANCY,WA,11402,2004-08-19,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1590,Ann,WOODS,ann.woods@company.com,2023-08-30,Health physicist,N/A,65000,,N/A,NORTH KRISTINA,MS,78709,1995-07-29,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1591,alejandra,Cortez,alejandra.cortez@corp.com,2023-03-05,Industrial/product designer,N/A,225000,,N/A,WEST THOMAS,VT,19943,1966-03-29,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1598,daniel,MARTIN,daniel.martin@corp,2024-11-20,Insurance broker,N/A,90000,,N/A,WEST AMY,NV,15717,2001-10-15,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
1602,ASHLEY,PEREZ,ashley.perez@corp,2022-12-20,Web designer,HR,90000,5089,HR,LAKE MICHAEL,CO,92618,1987-03-10,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1603,AMANDA,HAWKINS,AMANDA.HAWKINS@ENTERPRISE.COM,2021-11-14,Tour manager,IT,,5052,N/A,SANCHEZFORT,OR,27069,1972-04-26,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1606,BETHANY,Cook,bethany.cook@enterprise.com,2022-12-11,Paediatric nurse,IT,95000,,N/A,N/A,VT,52986,1976-02-11,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1607,matthew,Page,matthew.page@enterprise.com,2023-07-25,"Education officer, environmental",SALES,225000,,SALES,N/A,GU,65665,1997-05-02,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1608,MARGARET,roberts,margaret.roberts@corp.com,2027-07-20,Curator,HR,45000,,HR,NEW LAUREN,FL,40593,1985-01-11,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1611,philip,roberts,philip.roberts@company.com,2022-08-04,Proofreader,N/A,74000,,N/A,LAKE JOSHUAMOUTH,MA,68767,1972-11-17,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1616,CHRISTOPHER,LEE,christopher.lee@company.,2020-07-29,Technical author,IT,85000,5080,IT,SMITHBURGH,SC,28276,1996-11-16,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1621,kelly,barron,kelly.barron@enterprise.com,2020-08-28,Exercise physiologist,ANALYTICS,,3132,ANALYTICS,MICHAELFURT,RI,97895,1996-05-26,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1630,frank,Kane,frank.kane@company.com,2027-03-30,"Merchandiser, retail",HR,,2081,HR,LAKE ERIC,AL,52397,1985-12-04,Active,"INVALID_SALARY, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1631,Jerry,Reid,jerry.reid@company.com,2024-04-02,Arboriculturist,SALES,105000,,SALES,MOOREVILLE,MD,46105,1984-08-09,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1633,Jose,Lewis,jose.lewis@tech.com,2027-06-08,"Lecturer, further education",IT,90000,2033,IT,JOSEPHCHESTER,KS,98963,1985-07-24,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1643,AIMEE,flores,aimee.flores@company.com,2024-10-31,"Surveyor, planning and development",IT,74000,,IT,N/A,WA,30892,1989-08-12,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1647,STACIE,curtis,stacie.curtis@tech.com,2023-05-26,Optometrist,IT,90000,,N/A,FOSTERFURT,OH,77282,1993-07-23,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1650,bill,craig,bill.craig@enterprise.com,2023-06-30,"Production assistant, television",MARKETING,55000,,MARKETING,EAST JONATHAN,PR,26101,1983-12-08,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1661,crystal,Chavez,CRYSTAL.CHAVEZ@COMPANY.COM,2021-11-22,Health physicist,N/A,65000,,N/A,COLECHESTER,AK,06489,1993-03-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1662,Rachel,HANSEN,rachel.hansen@company.com,2020-04-25,"Conservation officer, nature",ANALYTICS,,2065,ANALYTICS,LAKE BENJAMIN,AK,70428,2000-02-01,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1667,Charles,CONLEY,charles.conley@enterprise.com,2027-10-16,Sports administrator,ANALYTICS,55000,5003,ANALYTICS,NEW LATOYA,CO,95211,1994-03-03,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1670,ROBERT,alexander,robert.alexander@enterprise.com,2027-09-01,"Copywriter, advertising",MARKETING,74000,,N/A,N/A,KY,78560,1981-11-28,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1676,JACOB,Patel,jacob.patel@analytics.com,2022-12-08,Child psychotherapist,N/A,55000,,N/A,JORDANMOUTH,UT,89020,2004-01-03,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1677,AMBER,Guzman,amber.guzman@company,2020-10-03,Newspaper journalist,SALES,90000,3096,SALES,N/A,WI,61365,1987-10-26,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1678,KEVIN,James,kevin.james@enterprise.com,2023-07-05,Brewing technologist,IT,65000,,N/A,LAKE TERRISHIRE,IA,34133,2000-01-28,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1679,Molly,Strickland,molly.strickland@company.com,2024-03-19,Insurance risk surveyor,IT,55000,,IT,N/A,CO,40816,2003-12-02,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1684,Michelle,turner,michelle.turner@analytics.com,2023-03-12,Insurance broker,HR,225000,,HR,JACKSONSIDE,OH,58790,1978-04-26,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1685,STEPHANIE,Hess,stephanie.hess@analytics.com,2027-06-04,Editorial assistant,IT,45000,3057,IT,LAKE BETH,ID,88892,1972-12-19,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1689,benjamin,MEDINA,benjamin.medina@company,2024-12-06,IT technical support officer,HR,,3001,HR,ERICBURGH,PW,97155,1978-07-09,Active,"INVALID_EMAIL, INVALID_SALARY",2026-02-18 16:09:27.882563
1701,Chris,GUTIERREZ,chris.gutierrez@analytics.com,2023-07-04,Sub,MARKETING,,9025,MARKETING,NEW WILLIAM,LA,48792,1973-07-31,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1702,gregory,Nguyen,GREGORY.NGUYEN@ANALYTICS.COM,2023-04-12,"Engineer, building services",IT,75000,,IT,N/A,AR,97689,1981-04-07,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1708,Jonathan,Haley,JONATHAN.HALEY@TECH.COM,2022-01-07,Speech and language therapist,N/A,75000,,N/A,RICHARDSFURT,NC,13957,1998-01-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1709,Sierra,brooks,sierra.brooks@corp.com,2021-02-05,Make,MARKETING,225000,,MARKETING,EAST BRYANPORT,AR,47587,1977-03-02,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1710,eric,SMITH,eric.smith@tech.com,2024-04-20,"Loss adjuster, chartered",N/A,55000,,N/A,N/A,TN,16526,2003-07-23,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1713,Sarah,morgan,sarah.morgan@company.,2027-06-14,"Engineer, manufacturing",IT,225000,3025,IT,N/A,VI,86618,1984-10-12,Active,"INVALID_EMAIL, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1714,pamela,sharp,pamela.sharp@enterprise.com,2020-09-20,"Administrator, Civil Service",IT,85000,,IT,PEREZMOUTH,GA,25795,1969-07-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1718,Patrick,JONES,PATRICK.JONES@TECH.COM,2025-06-29,"Engineer, materials",IT,62100,,IT,N/A,NJ,57779,1983-08-20,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1721,Carla,beasley,carla.beasley@company.,2020-10-20,"Merchandiser, retail",ANALYTICS,55000,9080,N/A,NORTH AMY,AS,17826,1997-12-24,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1722,WILLIAM,watson,WILLIAM.WATSON@TECH.COM,2024-04-04,Comptroller,HR,,2060,HR,SOUTH STEPHANIEPORT,GU,47214,1998-02-07,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1728,LISA,JACOBS,lisa.jacobs@corp.com,2027-03-26,Mudlogger,SALES,105000,2064,SALES,JACOBTON,MH,03407,1999-12-19,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1729,edward,Snyder,edward.snyder@tech.com,2021-03-21,Surgeon,HR,,5012,HR,WHITESIDE,ME,59416,1996-08-13,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1731,MICHAEL,hunt,michael.hunt@company.com,2024-07-05,"Lecturer, further education",HR,75000,,HR,WEST THOMAS,OK,97011,2002-03-05,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1734,JORGE,nichols,JORGE.NICHOLS@TECH.COM,2027-05-24,Lexicographer,SALES,105000,9043,SALES,SOUTH DAVID,MN,77188,1996-07-03,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1735,MICHELLE,mckinney,michelle.mckinney@company,2023-04-29,Advertising account planner,MARKETING,225000,3034,MARKETING,MONICABERG,MN,65665,1995-10-11,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1736,Lauren,miller,lauren.miller@corp,2023-07-08,Furniture conservator/restorer,MARKETING,55000,3131,MARKETING,N/A,ND,78947,1975-01-10,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1737,Courtney,Roberts,courtney.roberts@corp.com,2023-03-04,"Engineer, manufacturing",MARKETING,74000,,MARKETING,SMITHBURGH,MH,43894,2000-03-05,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1738,JEFFREY,Castillo,jeffrey.castillo@analytics.com,2024-06-29,"Librarian, public",IT,,5042,IT,NORTH LINDA,WA,30836,2000-09-09,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1754,CHRISTIAN,Wheeler,christian.wheeler@company.com,2021-04-10,Make,MARKETING,105000,,MARKETING,HOLLANDBURY,IL,61115,1966-11-22,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1755,MATTHEW,DAVENPORT,MATTHEW.DAVENPORT@CORP.COM,2019-08-08,Video editor,MARKETING,45000,,MARKETING,ALICEFURT,KS,13118,1992-01-14,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1758,ALLEN,Diaz,allen.diaz@enterprise.com,2020-12-13,Research scientist (medical),SALES,75000,,SALES,JEFFREYPORT,MP,33158,1976-03-17,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1760,THERESA,CARTER,theresa.carter@company.com,2022-06-10,Research scientist (life sciences),SALES,62100,,N/A,SOUTH DYLAN,TN,93749,1968-01-04,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1763,KAITLIN,RODRIGUEZ,kaitlin.rodriguez@analytics.com,2026-10-17,Interpreter,ANALYTICS,,2002,ANALYTICS,BRADLEYBURGH,CA,87460,2001-05-31,Active,"INVALID_SALARY, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1764,JENNIFER,Gardner,jennifer.gardner@tech.com,2023-07-12,Podiatrist,MARKETING,62100,,N/A,PORT MIGUELPORT,AS,44728,1995-04-26,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1765,KAREN,collins,karen.collins@analytics,2025-01-07,Glass blower/designer,HR,65000,2094,N/A,ROMANBERG,FM,38492,1972-10-24,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1769,HEATHER,jones,heather.jones@company.,2020-07-24,"Development worker, community",IT,62100,3096,IT,N/A,WY,34197,1987-12-25,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1772,Connie,barnes,connie.barnes@tech.com,2023-06-14,Learning mentor,ANALYTICS,45000,,ANALYTICS,N/A,RI,94451,1990-11-24,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1773,Sarah,Martin,sarah.martin@company,2025-09-09,Broadcast presenter,SALES,225000,3021,SALES,LARAFORT,KY,54422,1986-05-01,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1774,DANIEL,miller,daniel.miller@tech.com,2023-06-11,Economist,IT,85000,,IT,PRESTONPORT,KY,86285,1981-04-05,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1781,BRETT,CLARK,brett.clark@tech.com,2022-11-05,"Engineer, broadcasting (operations)",IT,55000,,IT,REBECCATON,MS,32507,2004-04-23,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1782,kelly,DOYLE,kelly.doyle@corp.com,2025-10-07,Field seismologist,ANALYTICS,45000,,ANALYTICS,N/A,NE,84105,1980-02-22,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1784,MITCHELL,BROWN,mitchell.brown@analytics.com,2026-03-13,"Therapist, sports",IT,75000,2044,IT,NEW NICOLEFURT,CT,76997,1981-01-10,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1786,CHRISTOPHER,KIDD,christopher.kidd@analytics.com,2026-11-12,"Engineer, manufacturing systems",SALES,90000,3002,SALES,MIRANDATON,PR,37481,1992-11-18,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1788,ZACHARY,ORTIZ,zachary.ortiz@corp,2020-10-10,Adult nurse,SALES,45000,9050,SALES,EAST RAYMONDMOUTH,GA,31890,1973-06-26,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1793,MICHELE,cobb,michele.cobb@corp.com,2027-04-06,Podiatrist,HR,75000,,HR,JACKSONBOROUGH,WV,25448,1967-07-26,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
1794,Amanda,WRIGHT,amanda.wright@tech.com,2023-09-07,Race relations officer,HR,,,HR,NEW JOYTOWN,OK,77782,1992-04-11,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
1800,Lori,Mccann,lori.mccann@enterprise.com,2027-02-03,Dancer,SALES,55000,2027,SALES,WALLACETOWN,MP,16057,1982-06-03,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
1801,chloe,knox,chloe.knox@enterprise.com,2020-07-06,Sports administrator,N/A,,2002,N/A,N/A,AR,38441,1992-06-08,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1802,Tanya,HENRY,tanya.henry@corp.com,2023-11-02,"Physicist, medical",HR,105000,,HR,JAMESLAND,SD,27330,1994-12-18,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1804,laura,CLARK,laura.clark@enterprise.com,2022-09-02,"Psychologist, clinical",HR,62100,,HR,FOXBERG,LA,18471,1974-03-01,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1805,DUSTIN,DENNIS,dustin.dennis@corp.com,2023-05-14,"Programmer, systems",HR,,2009,N/A,NORTH JAVIER,SC,30831,1986-07-03,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1806,Lydia,GOODMAN,LYDIA.GOODMAN@TECH.COM,2022-07-19,"Psychologist, sport and exercise",N/A,,9027,N/A,TAYLORMOUTH,IL,96964,1982-08-03,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1810,Ricky,Miller,ricky.miller@analytics,2021-08-05,"Merchandiser, retail",IT,74000,2006,N/A,NORTH DANIELLE,CT,92861,1992-07-04,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1811,AMBER,HARMON,AMBER.HARMON@TECH.COM,2020-07-24,Senior tax professional/tax inspector,ANALYTICS,,9040,ANALYTICS,N/A,WA,07931,1996-11-29,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
1828,emily,Martinez,emily.martinez@corp.com,2024-01-08,"Geologist, engineering",ANALYTICS,95000,,ANALYTICS,WENDYMOUTH,IA,82610,1983-06-24,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1830,karen,mcintosh,karen.mcintosh@analytics,2019-08-08,"Production assistant, radio",IT,75000,3023,IT,N/A,KY,90268,1974-12-15,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1832,JASON,Day,jason.day@corp,2023-03-17,"Teacher, special educational needs",HR,74000,5076,HR,EAST ZACHARY,GU,84888,1965-09-15,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1833,JESSE,myers,jesse.myers@tech.,2022-02-05,Hotel manager,MARKETING,105000,2013,MARKETING,NORTH JACOBTON,NH,15691,1978-02-01,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
1837,MELINDA,snyder,melinda.snyder@company.,2020-10-06,"Psychologist, clinical",MARKETING,55000,,MARKETING,N/A,GU,80591,1987-02-07,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
1838,CHRISTOPHER,Jarvis,christopher.jarvis@corp.com,2021-05-24,Records manager,MARKETING,74000,,MARKETING,NORTH ROBERTO,AR,08028,1998-05-06,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
1840,Amber,ALVAREZ,amber.alvarez@enterprise.com,2027-07-14,Armed forces operational officer,IT,90000,,IT,NORTH ASHLEY,DE,71799,1993-04-25,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
